ID,Primer nombre,Segundo nombre,Primer apellido,Segundo apellido,Edad,Estatura (cm),Peso (kg),RH,Profesión,N. hijos,Hobby,Deporte,Mes_nro,Sexo,Grupo,Beta,Uniforme,Gamma,Y1,Y2,Y3,Y4,Z
2025_04_4264,Nuria,Bárbara,Villalobos,Ardila,53,167.25,72.72,O+,enfermería,3,cocinar,Fútbol,7,Femenino,01,,782.5730941393365,2007.2545415579987,3917.8654706966827,77818.9387291176,89.32474859880078,-2453717.8040612666,1763047.11370846
2025_04_4265,Araceli,Belén,Ruiz,Ibarra,61,172.8,68.89,O-,biología,0,coleccionar figuras,Automovilismo,10,Femenino,01,,2450.3441537320205,2013.5410824369626,12256.720768660103,97762.04448075258,70.64699288963385,907845.5382081697,3746836.9215330305
2025_04_4266,Estela,Andrea,Ojeda,Carrasco,34,172.07,49.01,O-,economía,2,programación,Bodyboard,2,Femenino,01,1240.0317515098052,2206.8299486117467,2016.851135626416,11039.149743058733,85316.16909898858,60.240292152559945,428290.58759201074,2491101.652762669
2025_04_4267,Irene,Catalina,Figueroa,Zamora,66,166.91,68.19,A+,arquitectura,1,pintar,Zumba,10,Femenino,01,,,2015.8943924245555,11425.379569364792,89519.56977080912,327.5917090843602,-76684.4640319524,2914698.1793766106
2025_04_4268,Margarita,Cecilia,Ortiz,Salazar,66,169.77,46.37,B-,enfermería,2,tocar guitarra,Gimnasia rítmica,1,Femenino,01,,2153.414220971197,2041.2069418538536,10772.071104855986,89415.72995043838,208.79838577141464,-200234.02328407968,2827723.240587134
2025_04_4269,Teresa,Renata,Alvarado,Ruiz,46,170.43,66.01,O-,ingeniería civil,4,cocinar,Tiro con arco,11,Femenino,01,1933.1325603281562,1170.6469039106516,,5858.234519553258,99257.02770630854,83.13681584635398,699752.381710571,3872122.355175866
2025_04_4270,Verónica,Tatiana,Díaz,Benítez,38,173.82,69.88,A+,sociología,2,leer,Atletismo,11,Femenino,01,,1529.1437033395734,2025.9158462576784,7650.718516697867,86937.17550703594,138.24447203782756,477548.92244465346,2622619.7304472555
2025_04_4271,Rosario,Fabiola,Navarro,Molina,35,167.19,66.33,A-,administración de empresas,1,meditación,Ajedrez,7,Femenino,01,793.0549121195367,2764.0065888127633,2008.6178226415007,13825.032944063816,76129.63292163576,69.94046436949144,-47721.83448064962,1599933.8571831372
2025_04_4272,Celia,Jimena,Beltrán,Valencia,43,174.52,77.71,AB+,diseño gráfico,1,bailar,Halterofilia,6,Femenino,01,1322.6594185790307,,,14467.213928234041,86975.80433860963,115.30481586144613,815603.2077640272,2659785.0510862954
2025_04_4273,Flor,Verónica,Alvarado,Díaz,74,165.86,79.45,AB+,ingeniería civil,1,coleccionar figuras,Snorkel,5,Femenino,01,1669.9650439615132,1193.9648310645498,2010.4660631400593,5974.824155322749,93723.28277343205,96.2794293348563,-309066.14669355954,3345903.912078349
2025_04_4274,Daniela,None,Aguilar,Cortés,46,171.44,61.74,AB+,administración de empresas,1,meditación,Ciclismo,7,Femenino,01,828.2058069494112,1962.1266618162306,2014.5864047727587,9815.633309081153,77011.70828217099,254.53426314897447,-135620.87588165305,1666226.2472079035
2025_04_4275,Flor,Rosa,Murillo,Cortés,65,169.65,66.38,O+,periodismo,0,dibujo,Parapente,11,Femenino,01,,2004.6959689662822,2039.4829453877726,10028.47984483141,104370.51448531025,93.55912014727338,363166.7177481208,4327630.092212539
2025_04_4276,Celeste,Agustina,Ladino,Tovar,73,175.74,76.75,A-,ciencias de la computación,3,meditación,Capoeira,8,Femenino,01,1607.6980935663848,2062.751101437516,2020.3601568989627,10318.75550718758,92774.76657829658,153.50229898535042,-1058260.713434538,3225713.942639957
2025_04_4277,Selena,Isabel,Galarza,Torres,44,172.45,55.83,O-,enfermería,3,jardinería,Surf,7,Femenino,01,1691.81770455225,2747.7936125888036,2010.3490175590744,13743.968062944019,94156.82461781724,283.3517616304479,1851236.284812247,3397378.377167444
2025_04_4278,Berta,Lorena,Valenzuela,Benítez,59,169.35,67.37,A+,economía,0,coleccionar figuras,Enduro,12,Femenino,01,,2048.9316310036183,2009.2127502864867,10249.658155018093,93008.91176314071,49.104601808589926,549326.3166486982,3282501.5836096294
2025_04_4279,Selena,Agustina,Padilla,Venegas,40,174.42,71.79,A+,educación,3,programación,Buceo,4,Femenino,01,,1031.419380638638,2009.9708517017805,5162.096903193189,96871.32769401827,193.8531497297579,-382595.7895332212,3661381.3111996786
2025_04_4280,Agustina,Margarita,Palacios,García,54,173.07,76.2,A+,ingeniería mecánica,0,cine,Golf,9,Femenino,01,1426.2426263448756,2398.6670428508896,2009.1767409643458,11998.335214254448,88810.15475582788,142.5979757533871,-548501.0348426548,2864482.587904006
2025_04_4281,Diana,Yolanda,Blanco,Padilla,66,171.82,72.04,O+,química,3,astronomía,Escopeta olímpica,1,Femenino,01,1068.3025033606991,924.1730589230908,2014.7409482377334,4625.865294615454,81818.27851434599,177.42490628564374,-1571360.2227333512,2141229.8720160136
2025_04_4282,Matilde,Paula,Molina,Guerrero,60,178.47,73.42,O-,periodismo,2,origami,Windsurf,8,Femenino,01,1310.879479400237,2371.085342568469,2016.439263656761,11860.426712842345,86720.76749770757,197.3600349517394,514704.1191623812,2633618.385513316
2025_04_4283,Ariadna,Estela,García,,48,173.91,57.94,O+,derecho,1,origami,Voleibol,11,Femenino,01,1092.762461326498,2075.227327682345,2018.6228306118228,10381.136638411725,82423.93414488464,263.6950889518798,-1569775.9537656757,2195905.0592914075
2025_04_4284,,Aída,Valenzuela,Obando,62,172.81,68.24,B-,medicina,1,cocinar,Aeróbicos,8,Femenino,01,2076.1402946941466,2254.193553001385,2013.943148002971,11275.967765006926,101951.10033397206,193.429905115168,-280240.2534231684,4163555.5571533
2025_04_4285,,Teresa,Rosales,Aguilar,55,176.06,65.15,AB-,arquitectura,1,senderismo,Kitesurf,12,Femenino,01,1786.7540868504466,850.4964816967654,2013.6224298049565,4257.482408483827,96153.75463115763,46.94682157974323,890704.8534224252,3577764.6561093773
2025_04_4286,Mercedes,Emilia,Beltrán,Escobar,61,182.6,81.02,B-,filosofía,0,origami,Snorkel,7,Femenino,01,1499.7446308269532,2556.470128279626,2010.0561563077576,12787.35064139813,90306.57730577179,21.154509137881416,215082.12605101135,3012275.6122953044
2025_04_4287,Susana,Selena,Carrasco,Toledo,43,167.84,67.08,AB+,historia,0,pintar,Parkour,12,Femenino,01,2036.342728603632,2200.9257217425575,2015.137881143679,11009.628608712788,101190.991006383,240.78135926371272,1195222.5975837433,4083694.085815977
2025_04_4288,Alicia,Ángela,Vega,Flores,38,169.67,83.58,B+,enfermería,0,cine,Ajedrez,7,Femenino,01,1924.937084658684,1683.265451609484,2021.464440602752,8421.32725804742,99152.67491125624,97.53826116926581,52296.14250154572,3858294.4965754156
2025_04_4289,,Verónica,Alonso,Ruiz,70,158.06,53.03,A+,filosofía,3,jardinería,E-sports,5,Femenino,01,1279.7662534468543,2458.5626510083857,2006.6277873092452,12297.813255041929,85804.15868821445,206.1648396371464,795807.5029025564,2571829.3201487507
2025_04_4290,None,Paloma,Sánchez,Valenzuela,45,169.2,67.81,A-,psicología,3,bailar,Patinaje,7,Femenino,01,2004.8518809796194,1175.9890924225665,,5884.9454621128325,100650.11955713334,61.30141962312401,1718229.4789765365,4015587.7074213517
2025_04_4291,Rocío,Eva,Camacho,Campos,37,174.79,73.32,O+,química,0,ajedrez,Ciclismo,1,Femenino,01,1118.4895969022432,2233.724024084815,,11173.620120424075,83159.93730193879,137.57106981123312,-433267.8654286495,2248151.81392491
2025_04_4292,Elena,Renata,Solís,,59,170.13,65.5,B+,ingeniería mecánica,0,programación,Aeróbicos,4,Femenino,01,1703.8862900142567,2481.8132941460176,2027.8030276945324,12414.066470730088,94921.8166311211,114.72423196668738,-16045.145340969757,3420185.6464992436
2025_04_4293,Jacqueline,Matilde,Mejía,Barrios,62,166.26,80.02,O-,medicina,2,ajedrez,Windsurf,5,Femenino,01,1975.392801535301,1338.9755317221409,2016.7861538396678,6699.877658610704,100021.44064589604,187.04241476837993,-450776.8802490508,3957484.480729213
2025_04_4294,Nélida,Soledad,Vásquez,Rivera,53,166.07,74.93,O+,derecho,1,origami,Halterofilia,3,Femenino,01,1941.2505062640278,2670.931232217414,2029.104257411432,13359.65616108707,99708.13784762351,101.93669107447771,828404.9794922252,3895859.6686891424
2025_04_4295,Pilar,Celeste,Valenzuela,Bermúdez,43,177.1,57.08,O+,contaduría,0,tocar guitarra,Waterpolo,5,Femenino,01,1254.607127502566,877.0077496583199,2042.0124779275277,4390.038748291599,86362.51688787715,76.40705588735959,89469.70549597748,2513603.2937534237
2025_04_4296,,Teresa,Vega,Álvarez,63,172.21,71.37,O-,enfermería,2,surf,Bádminton,10,Femenino,01,1642.0782233962054,2310.21107583106,2010.5312603289447,11556.0553791553,93167.50227779245,189.6574806929188,-493129.5300613304,3295711.502171566
2025_04_4297,Celeste,Sara,Camacho,Sánchez,30,165.0,57.53,O+,periodismo,0,ajedrez,Billar,1,Femenino,01,1054.29713986024,1146.1173969374793,2027.3762222340229,5735.586984687397,81917.22946422549,140.65089129688272,-376479.5745752656,2114328.866705167
2025_04_4298,Elena,Camila,Medina,Zapata,58,175.62,63.61,A-,educación,2,origami,Ultramaratón,9,Femenino,01,1449.2859929771032,1975.7736703935548,2015.0246910398782,9883.868351967774,89446.46059073841,67.40474745152972,2080219.873763341,2908454.8543061744
2025_04_4299,Verónica,Estefanía,Blanco,Rosales,68,176.17,67.45,A+,enfermería,1,cocinar,Fútbol sala,9,Femenino,01,1395.5550175773612,2481.5175016213293,2046.8178582033884,12412.587508106646,89325.63609764888,114.61494605394985,-103535.83362574835,2803521.6226628292
2025_04_4300,Teresa,Luz,Fuentes,Maldonado,40,168.36,70.89,A-,enfermería,1,dibujo,BMX,5,Femenino,01,946.6065736159024,2352.5079666077945,2028.414947142644,11767.539833038973,79794.57988659738,134.76668892684847,-748622.6002947732,1904979.687064844
2025_04_4301,Verónica,Camila,Vega,,50,164.77,78.02,B-,economía,1,cocinar,Bádminton,11,Femenino,01,1314.722929536335,628.3228216675744,2009.0939848486244,3146.614108337872,86577.27813618543,483.2551257056888,1775107.9310128416,2632591.473181008
2025_04_4302,Inés,Mariana,Silva,Vásquez,36,175.29,63.61,O+,contaduría,0,fotografía,Tiro con arco,7,Femenino,01,1283.7725550682442,1418.4747787635192,2013.859356306402,7097.373893817596,86101.23179055695,123.27175241227549,1269171.851332711,2574641.484030306
2025_04_4303,None,Margarita,Fuentes,Medina,33,180.07,77.22,AB-,diseño gráfico,1,fotografía,Billar,2,Femenino,01,1927.5980547711818,1076.5185550984509,2022.734624042796,5387.592775492254,99243.99981670751,61.90569062064603,-84775.84102440387,3860582.702317856
2025_04_4304,Olga,Lourdes,Alonso,Serrano,76,163.12,69.57,AB+,filosofía,2,bailar,Zumba,4,Femenino,01,,1950.4540425937068,2033.2402212230431,9757.270212968535,98208.11303291796,226.1486189734873,490365.99379609263,3729846.9098356343
2025_04_4305,Luz,Juliana,Calderón,,34,165.76,69.8,B-,enfermería,1,bailar,Remo,12,Femenino,01,1493.5577338740595,1487.995368127855,2016.188008719765,7444.976840639275,90366.79493907414,102.83086258225035,-665591.0279014442,2994559.4445887585
2025_04_4306,Juliana,None,González,Ramírez,65,173.29,70.35,A+,psicología,1,pintar,Taekwondo,3,Femenino,01,,1896.188490102356,2012.800304831607,9485.942450511779,80031.3725069737,410.33158582797074,-33047.635304475814,1973221.2786530599
2025_04_4307,Lourdes,Patricia,Cruz,Maldonado,78,163.02,81.69,B+,derecho,1,fotografía,Tenis,6,Femenino,01,2181.260968218179,,2024.2348449173933,11983.348675479083,104362.26471188538,159.56882519154772,-98011.58279377682,4374504.285111838
2025_04_4308,Nadia,Inés,Ramírez,Alvarado,38,167.71,65.4,A-,relaciones internacionales,0,leer,Snorkel,12,Femenino,01,1453.5007399117885,1246.2976852424404,2014.0539213740763,6236.488426212201,89501.63243945806,69.7536208598814,291486.115721475,2913236.9682497894
2025_04_4309,Verónica,Beatriz,Díaz,Castro,75,172.32,67.73,AB-,educación,2,cine,Baloncesto,1,Femenino,01,1568.1503115456198,1783.1367579360804,2008.726772421725,8920.683789680403,91634.80940356414,173.56638090807033,-77641.85339887848,3145220.3068809197
2025_04_4310,Juliana,África,Luna,Bravo,53,165.09,59.84,O-,periodismo,0,escribir,Aeróbicos,6,Femenino,01,2472.8522519246435,2730.1946699472246,2038.7718644911813,13655.973349736123,110630.20097322832,105.96659407034427,2175897.2788883317,4959359.477199023
2025_04_4311,Mariana,Noelia,Esquivel,Tapia,67,176.1,59.11,A-,psicología,0,surf,Bodyboard,7,Femenino,01,1267.2065497544043,1465.501913870473,2011.216226142442,7332.509569352364,85690.61777936135,52.92221317239645,1189657.792014909,2541744.609078161
2025_04_4312,Flor,Ana,Beltrán,Cortés,66,174.65,87.36,AB+,administración de empresas,1,programación,Paracaidismo,7,Femenino,01,2214.697981365348,,2039.2775988383844,9861.874985663622,105482.2875924585,88.86993869559453,552178.0506859272,4439256.837716359
2025_04_4313,Eva,Eva,Medina,Galindo,43,177.04,79.82,AB-,biología,1,programación,Rugby,2,Femenino,01,,1979.4521162293347,2015.6632794687628,9902.260581146673,88693.64000605841,220.84758898670881,-112969.74302031958,2831275.422780698
2025_04_4314,,Josefina,Valenzuela,Bermúdez,56,178.89,63.62,B+,educación,0,escribir,Pesca deportiva,10,Femenino,01,1144.5022164764987,1465.0796639925236,2019.4735423422221,7330.398319962618,83484.25059979664,129.18354142051552,1632228.9639425587,2296333.8312729597
2025_04_4315,Patricia,Claudia,Vásquez,Torres,56,164.21,58.94,A+,educación,0,dibujo,Kitesurf,12,Femenino,01,1162.2507776289679,1858.296602231076,2017.0471649444262,9296.48301115538,83766.43050091215,67.0549916816487,48410.36951159206,2333797.038269091
2025_04_4316,Selena,Clara,Rojas,,62,171.14,75.98,A+,administración de empresas,2,yoga,Tiro deportivo,11,Femenino,01,,1096.0855239188609,,5485.427619594304,90338.0067393767,99.66883452384181,2443142.452800852,2989936.2879839344
2025_04_4317,Celia,Carolina,Tovar,Padilla,32,169.93,67.76,AB+,administración de empresas,0,jardinería,Críquet,8,Femenino,01,1593.7977524025603,1997.1450081152495,2034.9652709840925,9990.725040576248,92934.91317757398,269.76986586678134,664413.5157044688,3197585.229845697
2025_04_4318,,Natalia,Vargas,Mendoza,78,172.36,71.45,O+,administración de empresas,0,bailar,Buceo,6,Femenino,01,1482.7723304064027,,2018.8842489342646,3719.88248968815,90231.974076156,137.34098176399692,1375001.1121506954,2969263.5433024936
2025_04_4319,Adriana,Josefina,Godoy,,44,171.26,77.6,O-,contaduría,4,cocinar,Hockey,9,Femenino,01,1626.5464047475498,1736.3241393499804,2013.0197907206566,8686.620696749902,92931.52181657069,34.26621643689687,767898.2645291418,3261778.4301918494
2025_04_4320,Gabriela,África,Acosta,Obando,39,163.63,69.75,A+,sociología,0,tocar guitarra,Pentatlón,12,Femenino,01,,2258.0841248034812,2008.842455585943,11295.420624017406,95402.45600030484,150.91460198134257,399950.065536158,3524012.6538966727
2025_04_4321,Beatriz,Lina,Rosales,,48,169.74,79.53,AB-,medicina,2,dibujo,Muay thai,8,Femenino,01,1600.6877048249496,1278.8771043798806,2023.555407092789,6399.385521899403,92730.41630928266,166.39149579504482,-706583.4663801419,3207773.7951717987
2025_04_4322,Eugenia,Claudia,Díaz,Venegas,59,175.94,73.44,AB-,arquitectura,0,jardinería,Fútbol,11,Femenino,01,1464.0713702232147,1052.61432980157,2036.8274092510526,5268.07164900785,90396.24968199588,169.02111656762816,24547.531869591417,2933409.812095437
2025_04_4323,Lourdes,Eva,Vásquez,Rincón,71,167.83,90.28,AB-,psicología,0,yoga,Canotaje,11,Femenino,01,,1435.0612122442894,2014.6304647104985,7180.306061221447,83340.61143969989,257.3267575074453,-1937014.0851897253,2296349.055899715
2025_04_4324,Jacqueline,Teresa,Tovar,Zamora,71,177.62,61.29,A+,medicina,0,surf,Tiro deportivo,5,Femenino,01,1939.0677136164406,1564.5605025188922,2022.0011803083505,7827.802512594461,99451.38968157933,207.38826428595115,-289360.0576864191,3885962.2297454756
2025_04_4325,Agustina,Araceli,Luna,Díaz,68,161.75,63.69,O+,filosofía,1,astronomía,Muay thai,9,Femenino,01,,1037.7866351651467,2030.9652005847904,5193.933175825733,88072.55029171525,150.27003544371215,-239829.40728228755,2718552.3605929785
2025_04_4326,Melisa,Rocío,Beltrán,Rosales,48,169.93,76.43,O-,educación,1,pintar,Tiro deportivo,6,Femenino,01,1645.1646447399949,905.9176853763449,2012.3147187214834,4534.588426881724,93282.73445644439,161.66043180688507,1309668.6595231113,3294862.8779068715
2025_04_4327,Josefina,Matilde,Cortés,Martínez,45,168.74,78.37,O-,biología,1,coleccionar figuras,Windsurf,8,Femenino,01,1919.0733736929335,1427.221304410048,2009.2775530498297,7141.1065220502405,98669.79406535356,132.47467588153128,-386153.2672544458,3845286.853907917
2025_04_4328,Catalina,Isabel,Murillo,Espinosa,60,160.34,83.69,A+,sociología,2,leer,Paracaidismo,3,Femenino,01,1805.971764851539,1380.558264614644,,6907.79132307322,96697.83142267601,74.80982812183464,1418705.1497412124,3618850.3210261515
2025_04_4329,Viviana,Graciela,Ibarra,Murillo,53,171.17,73.45,B+,educación,2,ajedrez,Rafting,4,Femenino,01,1641.7519272582028,1755.9098554063241,2018.7174373587175,8784.549277031621,93406.56166592558,62.50127414134134,278694.34231645113,3292287.4037934374
2025_04_4330,Renata,Lorraine,Guerrero,Espinosa,54,167.41,53.8,A+,ciencias de la computación,1,cine,Kayak,6,Femenino,01,1563.0316484862299,1017.6631632615788,2040.1473302688528,5093.315816307894,92475.05287779018,106.69459511350593,-131947.17391300405,3131155.6127887676
2025_04_4331,Alejandra,Gloria,Díaz,Martínez,33,174.53,69.99,AB-,historia,0,programación,Natación,11,Femenino,01,1797.9398906003237,,2010.047156846463,7635.7688394295155,96270.21251740036,142.10631118766804,592219.6646864507,3603514.550040077
2025_04_4332,Montserrat,Verónica,Valencia,Padilla,66,173.39,81.1,AB+,derecho,0,tocar guitarra,Senderismo,4,Femenino,01,1902.2474928050053,1323.7741748150752,2010.8108971642084,6623.8708740753755,98379.27677102637,49.24536119135148,789325.0728044584,3811117.856484086
2025_04_4333,Lourdes,Laura,Lozano,Barrios,48,170.06,64.42,AB-,biología,1,leer,Paracaidismo,3,Femenino,01,2050.223259421466,2494.174635050882,2002.6516823662928,12475.87317525441,101094.0156594181,234.32746960554906,2172830.286936764,4112921.392018187
2025_04_4334,,Luz,Martínez,Arango,48,175.32,80.17,A+,psicología,2,tocar guitarra,Softbol,1,Femenino,01,1645.1175663652377,1780.4063146284975,2025.2109590623536,8907.031573142487,93668.68009917537,266.4974882091639,-700351.1078792481,3299141.164303618
2025_04_4335,Lucía,Raquel,Acosta,Ruiz,34,167.6,67.76,O-,medicina,0,ajedrez,Breakdance,10,Femenino,01,1391.9988683978572,2529.541114424035,2038.4462633937953,12652.705572120176,89003.365269771,97.64652388459288,1313125.3247116015,2796649.442367835
2025_04_4336,Cecilia,Rosario,Valencia,Ibarra,53,172.24,76.55,AB+,derecho,3,coleccionar figuras,Kickboxing,3,Femenino,01,1666.029670764014,,2020.5076617648901,3702.7225533626997,93945.82326822699,49.390388128673415,1354089.880552175,3335761.064081391
2025_04_4337,Isabel,Maribel,Del Valle,Sánchez,38,170.79,62.47,AB+,filosofía,1,pintar,Boxeo,4,Femenino,01,1968.8674744250238,2526.726562628187,2036.274309219274,12638.632813140935,100475.5787650787,39.811048452402844,-28855.329472767655,3950372.5816631885
2025_04_4338,Carolina,Montserrat,Cruz,Ojeda,36,172.21,64.3,A+,psicología,0,senderismo,Equitación,7,Femenino,01,2230.3291270013588,576.8514716656488,2031.658492105257,2889.2573583282438,105566.33730318488,193.70824608897698,1416046.667867091,4463546.511361046
2025_04_4339,Graciela,Verónica,Barrios,Cortés,46,171.83,67.37,AB-,filosofía,1,cine,Canotaje,6,Femenino,01,2054.2191316707704,1149.1415057990143,2024.5682839488372,5750.707528995072,101831.43115188053,167.01032351942132,1903492.6437554322,4114187.970870536
2025_04_4340,Marta,Natalia,Tovar,,54,166.15,63.76,O+,medicina,4,cocinar,Capoeira,11,Femenino,01,1304.925228690199,2549.289288764734,2014.0964386472583,12751.44644382367,86531.39773322173,218.0491946736012,892221.8561811838,2622600.903824222
2025_04_4341,Josefina,Cecilia,Solís,,74,167.01,50.48,B-,medicina,0,pintar,Surf,7,Femenino,01,1584.2142487682754,1419.89245717012,2009.506159854553,7104.4622858506,91979.4697710021,236.06507754854073,-4864.382516127283,3175531.9598224014
2025_04_4342,Jacqueline,Teresa,Guerrero,Arellano,63,177.84,62.06,B-,psicología,0,cine,Softbol,5,Femenino,01,1223.0837383745904,1360.5960947985755,2013.3929649947538,6807.980473992877,84873.46371733442,64.30760146052165,-607004.6770279816,2452974.4572231737
2025_04_4343,Rosa,Nadia,Quintero,Palacios,30,172.65,67.25,AB+,sociología,3,programación,Enduro,3,Femenino,01,1973.2346794100933,2232.6043329820404,2017.112470982937,11168.021664910202,99988.06771768998,125.38291134221146,404066.0615074126,3957636.380485097
2025_04_4344,Rebeca,Elena,Rodríguez,Martínez,32,172.0,69.5,A+,ingeniería mecánica,1,ajedrez,Críquet,7,Femenino,01,2120.0152592462164,1263.5283601166154,2004.68637601015,6322.641800583077,102550.89646522883,119.88255086143064,-370326.63155314204,4246352.160293016
2025_04_4345,Nélida,Marta,Romero,Rojas,42,173.34,85.58,AB-,diseño gráfico,1,senderismo,Bádminton,2,Femenino,01,1411.7680597859999,1112.6085921758636,,5568.042960879318,88756.399936147,113.24443882042536,824697.52390593,2829103.162532879
2025_04_4346,Diana,Bárbara,Correa,Galindo,63,170.68,75.83,B-,psicología,1,coleccionar figuras,Windsurf,6,Femenino,01,1299.3481511920618,1838.2560404221244,2009.655528614973,9196.280202110622,86286.62888229042,39.00589789720298,-363743.317200132,2607891.5825862344
2025_04_4347,Daniela,Rebeca,Carrillo,,50,171.61,75.57,O+,filosofía,1,dibujo,Fútbol sala,10,Femenino,01,1811.3502699253206,2691.6300204655577,2017.291870724084,13463.150102327789,96755.76152022893,67.59892164256496,330979.95436882495,3636162.6899529686
2025_04_4348,Laura,Beatriz,Godoy,López,43,166.04,81.6,O+,ciencias de la computación,0,astronomía,Triatlón,11,Femenino,01,1629.3945682590831,1073.8181433058617,2019.1850782171816,5374.090716529308,93173.44371169711,270.07024929227606,355901.92723591416,3264162.2272346956
2025_04_4349,Clara,Verónica,Fuentes,,33,175.59,68.97,O-,sociología,0,astronomía,Waterpolo,11,Femenino,01,1712.5663049414002,1613.0028866506182,2042.3608835151617,8070.014433253091,95532.15260428286,63.43046481870232,-932550.5873460436,3433201.6243160535
2025_04_4350,Diana,Yolanda,Trejo,Suárez,54,170.14,72.8,AB-,administración de empresas,2,fotografía,Bádminton,10,Femenino,01,1426.8606742476713,2216.0660246542902,2009.3594079668892,11085.330123271451,88827.9957239601,108.59111541817609,1101262.8113287461,2864805.678618614
2025_04_4351,Melisa,Montserrat,Ladino,Castañeda,78,172.66,79.53,A+,educación,0,bailar,Tiro con arco,1,Femenino,01,1243.1709441791045,2478.106419233402,2037.3272603832652,12395.53209616701,85993.23669508004,101.3355692648948,1336436.961844993,2498736.420454376
2025_04_4352,Violeta,None,Sánchez,Godoy,34,172.33,68.38,A+,periodismo,1,meditación,Waterpolo,2,Femenino,01,1906.0467097226501,1408.3132838315794,2007.5483958827942,7046.566419157897,98357.38607093683,118.50089707756584,2484597.5387711744,3819138.985864458
2025_04_4353,,Mariana,Rosales,Figueroa,77,170.98,66.22,O+,psicología,2,escribir,Pesca deportiva,3,Femenino,01,1447.2328681316676,1262.1369364209909,2008.351894678283,6315.684682104955,89205.21420298185,50.61807665315054,-1218339.0995569944,2900780.42094544
2025_04_4354,Patricia,Sofía,Valencia,Obando,48,170.11,74.66,B-,economía,0,escribir,Parapente,6,Femenino,01,1210.3200965464669,1968.2481679606813,2023.89388577649,9846.240839803406,84933.21850422403,30.39208804778265,1695933.6031645813,2430485.4339327374
2025_04_4355,Cecilia,Camila,Padilla,Guerrero,71,168.3,72.28,O-,medicina,0,leer,Paddle surf,5,Femenino,01,1421.369161010287,1429.2412219598973,2018.927243366787,7151.2061097994865,89005.20052120935,135.9686414638124,1178127.040996718,2849888.5281303735
2025_04_4356,Berta,Rosario,Correa,Mejía,37,168.97,72.09,O-,administración de empresas,1,origami,Apnea,8,Femenino,01,,1880.3493808388328,2007.4915961691013,9406.746904194164,99493.06185999191,55.72830281916973,-494014.6999704951,3935237.1443960816
2025_04_4357,Margarita,Marta,Rojas,Beltrán,79,176.9,71.92,A-,ciencias de la computación,2,yoga,Hockey,5,Femenino,01,997.4739549710862,,2019.7361441006335,12744.30213851122,80551.56342244073,149.60364345758077,-231655.00570173096,2007691.2120806838
2025_04_4358,,Nélida,Fuentes,Bermúdez,47,177.83,71.19,B+,química,1,pintar,Gimnasia artística,8,Femenino,01,1587.4259612425997,1434.3002699834378,2021.112142177183,7176.501349917189,92391.88349016749,109.9274888811692,376251.4437601648,3182027.4238351164
2025_04_4359,Maribel,Lina,Solís,Vargas,63,165.11,65.45,AB-,ingeniería civil,1,ajedrez,Surf,5,Femenino,01,906.1035930215279,,,14876.906577574673,78522.0943559033,100.49238424887629,347484.4386119745,1827083.0926206305
2025_04_4360,Luisa,Gabriela,Cruz,Del Valle,50,170.06,71.36,AB+,derecho,0,surf,Esgrima,5,Femenino,01,1138.404320316858,1867.1095312717,2020.7525720114502,9340.5476563585,83400.66356668067,306.34953990199614,684717.9010706706,2286148.188290075
2025_04_4361,Luisa,Fabiola,Carrillo,Escobar,40,163.66,69.74,A-,relaciones internacionales,1,leer,Senderismo,3,Femenino,01,,662.1858772857423,2010.3783254954521,3315.9293864287115,94344.50389154688,261.7122248235546,1713328.878071981,3405630.3420547596
2025_04_4362,Ariadna,Inés,Ramos,Castañeda,65,175.17,72.86,O+,ingeniería mecánica,4,meditación,Críquet,12,Femenino,01,889.7101956551625,2213.4733873766004,2007.0563434729293,11072.366936883001,78015.89421729112,203.07014958312524,570899.0207479544,1790491.7582472079
2025_04_4363,Noelia,Isabel,Carrillo,Peña,55,166.95,51.52,A-,enfermería,1,astronomía,Taekwondo,11,Femenino,01,1465.515987249365,1577.8702637038407,2011.7018531948768,7894.351318519203,89671.3753408336,291.1940893566634,43028.87055920545,2938925.3258172492
2025_04_4364,Nadia,Alicia,Morales,Acosta,34,174.91,89.68,B-,psicología,0,ajedrez,Natación,6,Femenino,01,2009.3622385644178,,2008.8088146923862,8117.129642387432,100461.50921205994,227.06505226481764,-519863.6570313505,4026840.606771223
2025_04_4365,Carmen,Valentina,Tapia,Valenzuela,78,178.83,72.75,A+,contaduría,0,bailar,Voleibol,1,Femenino,01,1494.4327098179854,2905.850325956326,2010.9150375408744,14534.25162978163,90226.10532258594,320.98889500719974,-339849.18762087676,3003398.671265752
2025_04_4366,,Marisol,Quintero,Romero,76,169.07,76.04,AB-,contaduría,4,surf,Bodyboard,8,Femenino,01,1283.7323780008426,2500.0176786596567,2014.5893087937109,12505.088393298283,86122.32682382817,118.79580652363016,-1516661.0954602754,2579968.8443949837
2025_04_4367,Olga,Pilar,Esquivel,Sánchez,46,173.6,54.79,B-,administración de empresas,1,astronomía,Escalada deportiva,2,Femenino,01,1541.8979693529398,2155.8210048654023,,10784.105024327011,90988.5411886091,141.63809438861605,-365998.3825086494,3094579.043730207
2025_04_4368,,Josefina,Maldonado,Villalobos,36,162.65,59.09,B-,economía,0,astronomía,Equitación,10,Femenino,01,1687.6369683189794,,2015.5521987977136,3106.4065144029023,94229.305330311,87.10344916882133,1088586.707820647,3378379.3431523615
